sedalea,latitude,longitude
2625350,46.6568412,-85.5946445
2600005,42.3315007,-85.2306005
2622970,42.2617703,-84.972047
2606570,42.8408603,-83.4439952
2609900,42.7412908,-83.4269192
2614250,42.7531413,-83.715143
2620730,42.757664,-83.2624307
2626130,42.47763,-83.4855641
2626190,42.4587914,-83.1870572
2627240,42.8499134,-83.240594
2630300,42.5089951,-83.15461
2632250,42.4479401,-83.6355462
2635160,42.5593235,-83.4699015
2635310,42.6595589,-83.3937836
2627960,42.9517725,-84.8108438
2635520,42.7355052,-84.6242545
2603690,42.6302577,-83.1890826
2605850,42.5395627,-83.2586992
2614280,42.4605498,-83.1432804
2618030,42.4622243,-83.1024313
2621120,42.5189243,-83.1051631
2622290,42.4881371,-83.0997835
2632310,42.4772493,-83.2625479
2634260,42.5838824,-83.1455329
2623310,44.2157866,-85.1409502
2604440,43.922351,-84.3748729
2613560,43.9181261,-85.232817
2634380,43.6897419,-82.8885138
2600017,43.8033427,-83.0109234
2602640,43.3831961,-84.7426195
2626400,45.3742823,-84.1949471
2634620,45.1511339,-84.5732837
2606630,43.4587464,-84.4397075
2623610,43.3806225,-84.3206034
2631380,43.5314949,-84.7173631
2619800,41.9756313,-83.2798437
2624150,41.9373158,-83.4422926
2633120,41.882661,-83.7036799
2633360,44.9439904,-85.6410419
2607080,42.0977923,-83.2863966
2611600,42.3158735,-83.217175
2612000,42.3830375,-83.1022365
2615870,42.0759287,-83.2004101
2621570,42.1475003,-83.5802322
2621600,42.2432907,-83.1812577
2621840,42.3863643,-83.3755439
2633540,42.2226675,-83.2787209
2633900,42.1351157,-83.1957699
2634560,42.206431,-83.486905
2636485,42.1459547,-83.2712506
2613050,44.8472155,-85.3637973
2614570,44.5911673,-85.3024312
2620070,43.0731935,-83.6067556
2613110,45.1668966,-85.2920719
2608130,43.1804911,-84.869546
2614700,43.0205233,-84.7346032
2629120,42.8483643,-84.906838
2614790,44.6636776,-86.2575003
2611610,42.2759227,-83.2466934
2611640,42.2875924,-83.291984
2612930,42.2495635,-83.1403182
2623040,42.897259,-82.5458386
2612600,42.7364314,-84.4800042
2615540,42.3245054,-83.3412792
2617220,42.1298962,-83.1507699
2617520,42.3953866,-83.0559508
2617760,42.4366901,-82.933439
2618330,42.4052277,-83.0976472
2619140,42.2860717,-83.3249128
2617940,42.7631383,-84.3793607
2632610,42.3568987,-84.6814298
2608770,42.6042516,-84.8268716
2621180,43.0331098,-83.3164244
2623460,42.2786701,-83.1909625
2629460,42.4153483,-83.2983531
2629910,42.1738498,-83.1916345
2630120,42.2285999,-83.3614903
2611550,42.8284454,-84.5923022
2615420,43.1566529,-84.6738053
2616410,42.7632956,-84.7524595
2632820,42.9797211,-84.5734344
2621150,42.739005,-84.5521996
2604650,42.4604341,-85.0547432
2620050,44.6061406,-84.9634416
2616380,43.0117378,-86.161824
2619830,42.9092107,-85.8194916
2610650,42.1656661,-84.6260137
2623790,42.2293241,-84.3015944
2635940,42.2641997,-84.5672484
2620850,42.2808862,-85.2129035
2632280,42.3733604,-83.2927594
2632340,42.2049746,-83.2065107
2633510,44.335892,-83.3460943
2603600,44.0511733,-83.5816052
2603060,44.1089733,-83.8018794
2608580,42.4819528,-83.0334329
2610080,42.5542261,-82.9027213
2611670,42.1021021,-85.9991228
2636540,42.2106735,-83.1572083
2634950,42.1211946,-85.4656947
2607410,41.8659481,-85.3388795
2607590,44.244032,-85.5653238
2620010,44.274794,-85.9750087
2623130,44.0819018,-86.4495977
2629490,43.8618661,-85.5182656
2623520,42.0156463,-85.4736736
2608670,41.9057312,-85.5323498
2627210,43.0232855,-84.2126228
2608280,43.9441484,-83.2513448
2610860,42.9976578,-84.0566006
2633090,41.8028372,-85.4145721
2600015,42.2917718,-83.39962
2600019,46.2689777,-86.9583586
2607470,46.6618448,-86.1716963
2612450,42.4660175,-82.9553717
2614460,42.4621485,-83.0638435
2618930,42.1332568,-83.3786942
2604470,41.7729858,-83.5965196
2604350,45.6006736,-85.510999
2611970,45.9563283,-83.8350977
2630360,46.2241958,-84.7867885
2603900,43.6446843,-83.895587
2621240,42.1382734,-85.8421079
2613090,43.8389935,-83.2110774
2625780,43.9758238,-82.9787818
2620380,44.5744783,-85.5517899
2622500,44.4330806,-85.3949857
2607170,44.5085816,-85.6911608
2618480,42.6463056,-84.5757454
2611400,42.5592193,-84.2762842
2623070,42.5806399,-84.461886
2617880,42.1819476,-86.1629444
2635460,42.1479025,-86.2550244
2603870,42.3131136,-86.1020043
2628810,43.9541885,-82.7759077
2628170,43.8325727,-84.075431
2613500,45.7797541,-87.2121808
2612690,42.5157665,-84.6579405
2636420,42.6882106,-84.2973412
2620610,44.4062461,-85.1063198
2699997,43.6990473,-83.5069481
2627900,42.8178549,-84.2584923
2601980,42.0466849,-83.3751113
2612300,41.9811201,-83.6401908
2615970,45.8624502,-87.1328319
2629340,45.770431,-86.9134545
2624420,43.1739397,-83.877102
2627150,43.0515156,-84.3786732
2633410,43.3828173,-84.066976
2609150,43.1996029,-84.1263903
2623670,44.3849254,-85.7049736
2617970,42.5918963,-85.280211
2627810,42.381818,-85.1137813
2622380,42.1701229,-84.0452024
2623850,42.0814421,-83.6659692
2616830,42.2678971,-84.1965959
2636630,42.2644913,-83.6069901
2618360,45.0692339,-84.0430604
2625980,42.4252044,-83.5092953
2628560,42.3469691,-83.5167233
2602730,44.9119122,-83.3287039
2606780,43.3474753,-83.9087516
2614760,43.3575621,-83.7485103
2609840,42.4375705,-83.3365987
2600016,42.3360258,-83.2936955
2625290,43.1392105,-83.9978847
2630390,43.4172713,-83.898932
2630450,43.447214,-84.0216453
2617370,44.395758,-83.8148385
2626970,44.4073387,-83.3204196
2636390,44.2158194,-83.894405
2617910,42.6626145,-83.771875
2602520,42.2489389,-83.2167222
2617700,45.5218751,-84.990777
2634680,42.4640696,-83.0081556
2635220,42.4999433,-82.9850915
2623580,43.7377224,-84.3781368
2623820,43.6769781,-84.2375149
2607320,43.5895736,-84.3996271
2600007,43.7762571,-82.696611
2611140,43.2439177,-82.6347222
2627690,43.2636547,-82.8121536
2616350,42.9193699,-83.6364015
2612330,42.9159494,-83.9932607
2620670,42.8672354,-83.7260466
2633420,42.9379751,-83.8360951
2603510,42.1237707,-85.2458726
2610140,41.9121998,-84.9972719
2621750,42.0383171,-84.7863762
2633750,42.1120663,-84.990353
2606960,41.8574057,-85.1699374
2618540,42.1393326,-84.8198314
2629400,41.8433161,-84.7767855
2626550,46.8395681,-89.5032333
2615830,44.4818178,-84.5299114
2624810,46.5580045,-86.6799766
2622470,45.9868991,-86.1734159
2608640,43.253889,-85.0636844
2630930,42.930051,-85.206982
2626370,42.4412023,-84.8938371
2629160,42.6442935,-84.7312159
2634920,43.404626,-84.9103437
2606000,41.8090229,-83.8755977
2610050,42.0836035,-83.9776565
2618810,41.8629573,-84.3047636
2626520,41.9938359,-84.1794447
2635040,41.7458628,-84.4287389
2619250,43.0059557,-85.0096429
2623250,42.2032742,-85.7517501
2610380,42.1902546,-86.3285585
2621210,42.2169212,-86.0441061
2606840,41.9419641,-86.5441522
2620820,41.9927803,-86.4899815
2632850,42.0607758,-86.456843
2600013,46.720711,-87.4117425
2629580,46.5137723,-88.0152854
2605430,41.9496918,-86.3648808
2626490,44.3303075,-86.2806795
2709440,45.4665852,-94.4613695
2708910,47.541039,-92.8621902
2711520,47.9073158,-91.9323094
2712210,46.9180728,-92.9431903
2709540,44.1000001,-94.9100681
2723010,43.9392731,-94.9530768
2716980,44.0248378,-92.7369578
2700287,44.1847281,-92.1941707
2713590,43.8447085,-92.8184578
2700130,43.6634707,-94.0614148
2713920,46.8799795,-92.2276835
2730090,46.860097,-92.3344233
2741040,47.6240008,-92.5231972
2705430,46.2726783,-95.111268
2700022,46.434274,-95.1865091
2706300,46.1004248,-94.8026211
2720580,46.7761727,-95.1015823
2712360,46.8118024,-95.5747638
2728230,46.5746195,-95.6476793
2740830,46.312269,-95.8754669
2721450,46.4338449,-92.7953294
2709420,46.751015,-92.5333795
2703870,45.4446179,-93.8684422
2742750,46.3282087,-92.901354
2719170,46.577144,-93.2387416
2714010,46.9527982,-93.5237792
2721390,45.3003336,-93.8474812
2703450,43.6693745,-93.0110587
2720550,45.6484138,-94.7833726
2738280,45.9464225,-94.6396887
2728350,46.3477855,-94.4646279
2709690,46.6705876,-92.9108987
2738880,46.713831,-92.3607923
2744190,46.5190098,-92.3437032
2705760,43.8506216,-93.0575229
2740665,44.0816379,-92.9166166
2717010,48.2086227,-94.6516094
2732700,48.2561332,-94.0707213
2700109,45.9300223,-94.8429194
2740860,45.8246408,-94.5295267
2715510,46.1541655,-93.4547996
2720670,45.8154999,-93.6915235
2728380,45.8537903,-92.9273121
2733720,48.1299347,-93.1769195
2718270,48.2648879,-93.659649
2715030,44.8256309,-93.0449554
2723580,44.3081092,-94.2074851
2708880,45.3194964,-92.7451913
2741850,48.9739301,-95.0293359
2702970,43.6770329,-93.3138055
2700148,43.5464193,-93.2988039
2733270,44.8880271,-93.0404974
2703060,45.9152644,-95.3864984
2713380,45.4815835,-95.798305
2732850,45.7351279,-95.0002673
2700126,47.2910163,-96.5238723
2710260,46.9549953,-96.550747
2728170,46.5793346,-96.0610197
2791448,47.320977,-96.7645873
2704470,45.3054287,-95.6143439
2700105,45.4636,-95.0949723
2713530,44.6945396,-92.8625847
2721420,46.8979991,-96.7204655
2740810,47.0571218,-96.2473959
2700162,46.8693853,-96.0612805
2700326,44.2033246,-95.73433
2741430,44.4211852,-95.3004837
2733840,44.948901,-93.1040631
2705460,45.3915322,-93.7064576
2717570,48.5881525,-94.8866975
2700379,44.4063973,-93.615515
2700385,47.8991442,-95.8699031
2700382,45.9963965,-95.6617685
2700127,48.4181348,-96.8642414
2723550,48.3059436,-96.3363092
2718920,48.3598285,-95.4220433
2791446,48.6133652,-96.5350604
2700024,48.1769101,-96.8124444
2730480,44.5518381,-92.6089443
2700328,45.2578189,-96.3329867
2700388,43.6340199,-95.4732115
2700104,45.8922198,-95.9400423
2703300,46.1181061,-95.8362743
2713890,45.8112296,-96.1491705
2700103,47.7535781,-95.4621868
2730510,47.8715933,-95.1475384
2718240,46.0420885,-94.4054992
2700112,46.1386165,-95.0298095
2740920,46.4361563,-94.9638265
2700007,43.6950381,-92.3179725
2700100,43.603091,-92.108811
2717910,43.72758,-91.9447447
2712480,43.8579099,-95.629108
2700090,43.9869789,-95.8416774
2710090,44.8993198,-96.012372
2702730,43.69214,-95.9207079
2744160,43.6415789,-95.6597357
2713930,43.7674628,-95.3490939
2721210,44.4344121,-95.530744
2710060,45.0827058,-94.2583745
2703150,45.2695378,-94.1215491
2717220,45.3301778,-94.2868138
2712240,45.7090658,-93.9148163
2732880,45.6963282,-94.1242278
2700106,45.0735832,-94.7472047
2723400,45.2902759,-94.9950583
2742720,45.0876664,-95.0236757
2713040,43.6369519,-94.3165151
2700099,44.7392517,-95.6553503
2700125,45.1318276,-96.073222
2702930,45.6081637,-94.5642547
2732820,45.6461437,-94.2477597
2733300,43.5755838,-91.6318898
2711010,43.9949007,-92.2154739
2718060,43.5655039,-92.4712195
2733450,43.9844145,-92.0394562
2700183,44.1304554,-95.4523926
2700132,44.1444711,-95.2306374
2742120,47.1267802,-95.787113
2700383,45.6241226,-95.8929815
2708220,43.8430231,-92.2043769
2718540,43.5763611,-91.8301799
2738160,43.847176,-92.509427
2728290,43.7863588,-91.7953632
2711880,46.2724241,-96.0903114
2732460,46.4416465,-96.3541823
2711220,43.8820974,-96.1016365
2707350,44.0203987,-92.6182543
2717100,44.2935274,-92.916876
2703180,45.2173219,-93.3334627
2710170,45.040383,-93.7693773
2711670,44.9052748,-93.5503185
2714220,44.8468508,-93.4573412
2722920,44.9396488,-93.6651032
2725200,45.1079725,-93.4304112
2742160,45.010205,-93.4991063
2719320,44.174013,-93.263492
2741880,44.0788088,-93.5189102
2799997,44.87932,-93.2252724
2713110,47.7246717,-90.4437558
2700110,44.4705864,-94.8958927
2700182,44.5631644,-95.1370458
2700019,45.6286744,-95.445355
2725140,45.885153,-95.1055025
2700163,44.7907181,-95.2186117
2700101,47.3165421,-96.2256869
2709360,47.5940442,-96.7922684
2718660,47.3456638,-95.839557
2707450,46.0602873,-96.3761962
2707110,45.6513049,-96.7505553
2742330,45.8038629,-96.4578202
2717120,45.2458922,-95.3379434
2731800,44.0546582,-92.4425662
2700088,44.608687,-95.6348351
2740740,47.4744895,-91.4873255
2700001,47.5654822,-92.7232734
2702720,43.6241708,-92.7431067
2706090,46.3229193,-94.1252103
2714190,45.7126891,-94.4059426
2708100,45.1573025,-93.1079788
2733540,45.3812252,-93.3280528
2700017,45.390559,-92.8049523
2707410,45.5423445,-93.2605831
2732550,45.6742597,-92.9703207
2723370,46.9476317,-94.8874799
2704440,47.5133428,-94.9334579
2717940,47.2173235,-94.8752198
2711910,47.5643519,-96.3387644
2713980,47.4071146,-92.9673899
2791450,47.4226819,-92.1921374
2700023,44.7532528,-94.6501775
2733210,44.2683274,-94.7357253
2728080,47.0230651,-95.1362515
2714070,46.0433365,-92.8958254
2723970,45.8379796,-93.4461391
2711085,46.2146579,-92.5934769
2721480,45.9520506,-93.2714573
2717880,48.919432,-96.6907618
2791447,48.7510461,-96.9832754
2707500,44.478968,-92.8530418
2730150,44.5396343,-93.0106215
2711130,47.9564692,-96.9232401
2712180,47.8304531,-96.7959339
2703570,47.396434,-95.3651415
2738850,48.0909487,-96.1827921
2703540,48.7669679,-95.99403
2711820,44.6299256,-93.1272603
2733390,44.2607998,-94.9772089
2730450,47.8693921,-96.2982327
2791449,47.6679681,-95.9930738
2709720,47.797778,-96.5770935
2718070,44.4791485,-93.9253079
2733870,44.3392023,-94.0012302
2702910,47.0446058,-94.5583883
2708070,47.3331398,-94.3905378
2700102,44.5680938,-94.1212062
2706060,45.7231148,-93.1987532
2712270,45.2738655,-92.994513
2733330,45.1460459,-93.2098108
2707470,44.7154673,-96.2609803
2711460,43.531348,-95.9835394
2718330,43.6779145,-96.1824337
2725050,46.0922673,-93.7583998
2728970,46.7412975,-94.4551824
2709750,46.5777636,-93.9814824
2728200,46.6263185,-94.2239286
2702760,46.5641443,-93.6489304
2713560,46.8474473,-96.3123236
2704050,44.6197594,-93.7821096
2700124,43.5982023,-94.5435189
2705790,44.8296656,-93.315217
2732070,45.1037223,-93.6742182
2711190,45.3251307,-94.5217966
2700008,47.7887979,-92.52573
2700021,47.4673383,-92.4484387
2711040,46.9446286,-92.0577521
2718780,44.1836384,-93.9750829
2723490,44.2905495,-94.465855
2718750,45.0855899,-92.9479147
2742270,44.873609,-93.1412907
2732390,44.7517975,-93.1233268
2742780,43.879136,-95.1443165
2733790,45.2219217,-93.6787153
2718810,45.2268294,-93.9950566
2700107,48.6405555,-96.1599528
2717460,44.2915588,-96.3335852
2730060,44.7026583,-93.4149192
2713020,48.1577112,-95.7872601
2732250,48.7834631,-95.7126967
2723430,44.5562905,-93.5121778
2700013,44.245316,-93.5755938
2703750,46.2807238,-95.696997
2710230,46.923596,-95.7837481
2713860,46.31903,-95.4644919
2723520,46.5498881,-95.3431901
2730870,47.0544103,-94.0510611
2707290,44.7873554,-93.3080975
2715750,44.6509943,-93.5727788
2717780,44.6343539,-93.2908232
2733000,44.7539755,-93.5146083
2706150,46.3623768,-96.5184185
2733900,46.377865,-94.7615283
2732970,46.6154599,-95.0206271
2728320,45.9942788,-94.0548626
2732520,45.841294,-94.2385041
2712580,44.5410367,-94.5217167
2730030,45.575971,-93.6000896
2733510,45.5025578,-94.1648116
2705730,47.6928832,-94.5782797
2709480,47.3445627,-93.350788
2723310,47.390794,-93.1489511
2732430,45.0121283,-93.1338462
2742360,45.1013449,-93.0247794
2722950,45.0835011,-93.1549252
2723850,44.9829666,-92.9808588
2700091,45.0003459,-95.3616922
2728140,45.4018454,-94.7324897
2700123,45.0423581,-94.0396813
2714970,44.898475,-94.401863
2702640,44.8804377,-94.0614136
2703690,46.5603249,-92.7112679
2707590,46.611118,-92.5231059
2718090,44.0024748,-91.8789787
2744070,43.989314,-91.6630395
2703660,46.652391,-96.4724032
2713680,44.5088558,-96.3990986
2721270,44.5695891,-96.0003253
2715540,44.4676928,-96.2309742
2710140,47.5138496,-93.8474107
2713170,47.6833946,-93.3914386
2707380,43.6137125,-91.4305114
2733810,44.8546994,-92.9284352
2738190,45.0376019,-92.8353427
2723820,45.5052345,-92.9526805
2703030,43.6364923,-93.5615029
2741060,44.3128279,-92.0309015
2717250,43.8010928,-91.3357997
2714280,43.77677,-91.5745845
2706240,45.067676,-93.3020893
2707200,45.1478809,-93.8166389
2714260,44.9380003,-93.4127217
2731750,44.877133,-93.2873664
2709510,45.0522467,-93.2538317
2700089,43.8850975,-93.4117599
2728050,44.0443277,-93.2162179
2700005,43.6790272,-93.7140255
2712300,47.5680727,-95.6958251
2715000,48.414281,-93.2781962
2733420,45.0303318,-93.2154174
2733780,44.948693,-93.3637621
2700150,45.5331969,-96.4835852
2708940,45.5350514,-96.1276125
2718210,45.1257351,-94.4979181
2721320,44.9856003,-95.7060085
2700006,43.9061261,-93.9885016
2791445,44.0846977,-94.1950556
2791451,44.028136,-93.7224228
2718570,44.0438696,-94.4144554
2733480,44.0826562,-93.8713999
2709330,44.3053501,-93.8195353
2718360,43.5366771,-92.9650599
2713140,43.7005876,-92.5729687
2740680,43.8412684,-94.437376
2733600,43.9836244,-94.6347259
2707320,43.9378261,-94.8072871
2700231,43.6221225,-95.0818993
2718960,43.6844103,-94.713271
2714040,43.5800159,-96.3621938
2741460,44.848635,-93.7997752
2741910,44.9438211,-93.8829604
2700128,44.7772246,-94.1985627
2723910,44.7627448,-93.9034995
2708190,44.8002389,-93.6377622
2705660,44.7806015,-94.9254407
2716830,44.9440375,-95.197862
2718940,44.4366217,-95.7463607
2718390,44.4033052,-95.9276237
2700294,44.251535,-96.0693417
2700108,43.9778346,-96.3110668
2711250,44.8910772,-93.3578231
2745735,44.289631,-92.5862494
2728950,44.1855636,-92.6360995
2712420,45.0846155,-93.2592376
2721240,44.9633242,-93.2683198
2725080,44.9973086,-93.610104
2731780,45.0304737,-93.378405
2711370,45.3272507,-93.5722122
2728110,46.1399273,-95.3563313
2712900,44.4187062,-92.5910394
2717520,44.3928129,-92.3338849
2711760,44.3075745,-93.253888
2723880,44.4658288,-93.2065442
2800360,33.803174,-88.6071574
2800390,34.8703808,-88.5901763
2800420,31.2039333,-90.7955421
2800450,33.9753329,-88.5644047
2800510,33.1855748,-89.4725612
2800540,34.5159774,-88.6490381
2800570,30.308124,-89.3541706
2800600,34.8105184,-89.2002848
2800630,30.4122161,-88.9409476
2800660,33.8729739,-90.9308982
2800690,33.6356532,-91.0380444
2800720,34.0208193,-90.7684935
2800750,33.7588549,-90.725595
2800780,33.6190782,-90.8253708
2800810,33.8888862,-90.7609229
2800820,34.6576043,-88.5626628
2800840,31.5710045,-90.3947917
2800870,33.9366339,-89.3371142
2800900,32.6251299,-90.0597566
2800930,33.4407948,-89.918887
2800960,34.0216897,-88.9990476
2800990,33.3459638,-89.2513319
2801020,31.9728096,-90.9154239
2801050,34.1975015,-90.5730546
2801080,33.6717961,-88.9216761
2801090,32.4077542,-90.3724407
2801110,34.2303156,-90.6040104
2801140,33.9927997,-89.7324401
2801170,31.3130426,-89.8335249
2801200,33.5408663,-88.4268172
2801220,31.9641408,-90.2681627
2801260,34.9468552,-88.5151343
2801290,31.633331,-89.5488968
2801320,34.874266,-89.99324
2801360,33.0819483,-89.8573345
